Age,Attrition,BusinessTravel,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageWorkingHours,TotalWorkingDays,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
34.0,0.0,1.0,1.0,1.0,2.0,24760.0,1.0,19.0,0.0,6.0,2.0,6.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,7.093543131739335,237.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,0.0,1.0,6.0,3.0,3.0,31020.0,1.0,13.0,1.0,6.0,3.0,5.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,6.788368770004573,243.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,1.0,1.0,6.0,3.0,1.0,22440.0,1.0,12.0,3.0,11.0,5.0,11.0,3.0,10.0,1.0,3.0,4.0,1.0,1.0,6.798305898491083,243.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40.0,0.0,2.0,2.0,4.0,4.0,75960.0,9.0,11.0,0.0,20.0,0.0,18.0,2.0,13.0,1.0,3.0,2.0,3.0,2.0,6.733001867413632,238.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,1.0,2.0,2.0,4.0,1.0,22850.0,0.0,16.0,0.0,22.0,3.0,21.0,13.0,14.0,1.0,3.0,3.0,1.0,2.0,8.040693296602388,242.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,0.0,1.0,1.0,2.0,4.0,30340.0,7.0,21.0,1.0,9.0,3.0,6.0,1.0,5.0,2.0,4.0,2.0,1.0,4.0,7.692869167869168,231.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,0.0,1.0,5.0,3.0,1.0,57150.0,6.0,24.0,2.0,10.0,0.0,8.0,1.0,7.0,3.0,4.0,4.0,3.0,3.0,7.069662261380323,227.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,0.0,1.0,7.0,4.0,1.0,25760.0,8.0,17.0,3.0,6.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,7.866042884990253,228.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,1.0,1.0,15.0,4.0,2.0,41970.0,1.0,13.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,10.264871332371332,231.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26.0,0.0,1.0,1.0,4.0,2.0,143360.0,1.0,21.0,1.0,8.0,3.0,8.0,0.0,7.0,3.0,4.0,1.0,4.0,3.0,7.49410320881226,232.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30.0,0.0,1.0,7.0,2.0,1.0,34480.0,1.0,11.0,0.0,10.0,3.0,10.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,7.706898540489642,236.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,0.0,2.0,26.0,4.0,2.0,194060.0,3.0,20.0,3.0,16.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,1.0,10.537147754137116,235.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
35.0,0.0,1.0,18.0,5.0,2.0,65380.0,2.0,16.0,1.0,15.0,3.0,7.0,6.0,4.0,3.0,3.0,3.0,2.0,4.0,6.889265710382514,244.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
34.0,0.0,2.0,6.0,2.0,1.0,43060.0,0.0,11.0,0.0,14.0,2.0,13.0,4.0,9.0,3.0,3.0,4.0,1.0,3.0,7.55042194092827,237.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,0.0,2.0,3.0,3.0,2.0,22580.0,1.0,11.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,7.985769774011299,236.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43.0,1.0,1.0,5.0,3.0,3.0,45220.0,8.0,15.0,1.0,7.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,7.502324074074074,240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32.0,0.0,0.0,11.0,2.0,2.0,44870.0,1.0,11.0,0.0,1.0,5.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,6.622759181775917,239.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
56.0,0.0,1.0,3.0,2.0,2.0,44490.0,4.0,15.0,0.0,28.0,3.0,5.0,4.0,2.0,1.0,3.0,4.0,1.0,3.0,6.281313969571231,241.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,0.0,1.0,26.0,1.0,1.0,22180.0,1.0,24.0,1.0,10.0,1.0,10.0,0.0,8.0,3.0,4.0,2.0,4.0,3.0,7.507831425846447,233.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,0.0,1.0,23.0,4.0,2.0,191970.0,1.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,7.278348570089077,237.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.0,0.0,1.0,22.0,3.0,2.0,132120.0,4.0,13.0,0.0,7.0,4.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,8.794382716049382,234.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
37.0,0.0,1.0,14.0,4.0,3.0,65770.0,1.0,13.0,0.0,14.0,1.0,14.0,3.0,11.0,1.0,3.0,4.0,4.0,2.0,6.77259789525208,227.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20.0,0.0,1.0,6.0,3.0,5.0,83920.0,1.0,17.0,0.0,2.0,5.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,6.708462962962964,240.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
44.0,1.0,1.0,6.0,2.0,3.0,45580.0,1.0,13.0,1.0,6.0,2.0,6.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,10.428269318701416,243.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53.0,0.0,1.0,6.0,4.0,1.0,40310.0,3.0,12.0,1.0,26.0,3.0,7.0,4.0,7.0,2.0,3.0,4.0,3.0,3.0,5.99468024691358,225.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,0.0,1.0,23.0,3.0,1.0,79690.0,0.0,14.0,0.0,6.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,4.0,2.0,8.899403910348116,233.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22.0,1.0,2.0,22.0,4.0,1.0,26540.0,0.0,24.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,3.0,9.89105984740105,233.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
46.0,0.0,1.0,2.0,3.0,2.0,165550.0,8.0,14.0,2.0,28.0,4.0,26.0,15.0,9.0,3.0,3.0,3.0,1.0,3.0,6.031081999029597,229.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
44.0,0.0,0.0,20.0,3.0,1.0,45560.0,2.0,13.0,0.0,6.0,4.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,6.196875603864733,230.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33.0,0.0,1.0,28.0,4.0,1.0,60910.0,1.0,15.0,0.0,5.0,6.0,5.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,7.840530612244898,245.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41.0,1.0,0.0,12.0,3.0,2.0,195660.0,6.0,16.0,0.0,5.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,7.201252314814814,240.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30.0,0.0,1.0,20.0,3.0,3.0,48100.0,8.0,18.0,0.0,8.0,3.0,4.0,0.0,3.0,2.0,3.0,3.0,1.0,3.0,7.487695162835249,232.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
40.0,0.0,2.0,9.0,3.0,1.0,45230.0,5.0,16.0,1.0,5.0,5.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,3.0,6.765425774134791,244.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,0.0,2.0,25.0,4.0,2.0,32020.0,2.0,24.0,1.0,32.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.7614364135407135,7.20008226037196,233.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,0.0,1.0,6.0,3.0,2.0,23510.0,1.0,16.0,0.0,6.0,4.0,6.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,7.164030683403069,239.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
46.0,0.0,1.0,8.0,4.0,3.0,17020.0,5.0,21.0,0.0,25.0,2.0,4.0,0.0,3.0,3.0,4.0,4.0,2.0,3.0,7.305633101851852,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,0.0,1.0,4.0,4.0,1.0,180410.0,3.0,20.0,1.0,15.0,3.0,7.0,1.0,7.0,2.0,4.0,3.0,1.0,3.0,8.515865209471768,244.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,1.0,1.0,28.0,4.0,3.0,28860.0,1.0,19.0,1.0,1.0,5.0,1.0,0.0,0.0,3.0,3.0,4.0,2.0,1.0,6.630590886939571,228.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,0.0,2.0,9.0,2.0,1.0,20970.0,1.0,14.0,2.0,10.0,5.0,10.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,5.950504160548213,227.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36.0,0.0,1.0,9.0,2.0,2.0,119350.0,1.0,11.0,3.0,7.0,6.0,7.0,1.0,7.0,4.0,3.0,3.0,3.0,3.0,6.629711352657005,230.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,0.0,1.0,29.0,3.0,1.0,25460.0,1.0,14.0,1.0,10.0,2.0,10.0,8.0,9.0,3.0,3.0,3.0,3.0,2.0,5.99736409155937,233.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
44.0,0.0,1.0,3.0,4.0,2.0,25640.0,1.0,12.0,3.0,20.0,3.0,20.0,13.0,17.0,1.0,3.0,4.0,4.0,3.0,7.625331284153006,244.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
20.0,0.0,1.0,18.0,4.0,1.0,84120.0,1.0,13.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,6.315777550091074,244.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46.0,0.0,1.0,9.0,1.0,1.0,141180.0,2.0,22.0,0.0,12.0,3.0,6.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,6.200008101851852,240.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42.0,0.0,0.0,5.0,4.0,5.0,170460.0,7.0,11.0,0.0,10.0,3.0,4.0,0.0,3.0,2.0,3.0,4.0,1.0,4.0,7.506798185941043,245.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
60.0,0.0,1.0,2.0,2.0,2.0,25640.0,0.0,14.0,1.0,12.0,3.0,11.0,1.0,9.0,3.0,3.0,2.0,4.0,3.0,8.590920138888889,240.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32.0,0.0,2.0,10.0,3.0,1.0,102660.0,1.0,11.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,7.303264760576476,239.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32.0,0.0,2.0,9.0,3.0,2.0,50700.0,4.0,12.0,1.0,10.0,6.0,8.0,0.0,7.0,3.0,3.0,4.0,3.0,3.0,8.455582287308228,239.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
36.0,0.0,1.0,3.0,2.0,4.0,178610.0,2.0,18.0,0.0,17.0,2.0,7.0,7.0,7.0,2.0,3.0,3.0,1.0,3.0,8.00474648229015,229.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,0.0,1.0,26.0,2.0,1.0,42300.0,0.0,12.0,0.0,15.0,0.0,14.0,4.0,10.0,3.0,3.0,1.0,4.0,3.0,6.08662962962963,240.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40.0,0.0,1.0,1.0,3.0,2.0,37800.0,7.0,12.0,0.0,7.0,2.0,5.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,7.340324473180076,232.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25.0,0.0,1.0,6.0,2.0,1.0,27680.0,0.0,22.0,1.0,5.0,0.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,8.001937260536398,232.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,1.0,9.0,3.0,1.0,90710.0,0.0,19.0,1.0,12.0,2.0,11.0,5.0,7.0,2.0,3.0,4.0,2.0,3.0,9.193778475127846,239.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
42.0,0.0,2.0,8.0,2.0,1.0,106480.0,3.0,13.0,1.0,20.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,9.488813457854407,232.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35.0,0.0,0.0,1.0,1.0,2.0,136100.0,4.0,22.0,2.0,16.0,4.0,13.0,4.0,12.0,2.0,4.0,3.0,4.0,2.0,9.791557621671258,242.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27.0,0.0,1.0,7.0,3.0,3.0,34080.0,1.0,24.0,0.0,9.0,2.0,9.0,6.0,8.0,3.0,4.0,1.0,1.0,2.0,9.207650759734094,234.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,0.0,2.0,9.0,2.0,2.0,29830.0,7.0,14.0,1.0,33.0,2.0,5.0,1.0,4.0,2.0,3.0,4.0,3.0,1.0,6.369145390070921,235.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
44.0,0.0,1.0,4.0,4.0,5.0,76320.0,1.0,21.0,0.0,10.0,3.0,10.0,7.0,7.0,3.0,4.0,1.0,4.0,3.0,5.98418388429752,242.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,1.0,0.0,2.0,2.0,3.0,98240.0,1.0,18.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,4.0,8.402396125116713,238.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,0.0,1.0,19.0,4.0,1.0,99500.0,1.0,20.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,4.0,3.0,7.395566059757236,238.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54.0,0.0,1.0,9.0,4.0,2.0,20930.0,3.0,19.0,0.0,36.0,2.0,10.0,0.0,9.0,3.0,3.0,4.0,4.0,3.0,7.6952370689655165,232.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31.0,0.0,1.0,21.0,3.0,2.0,99800.0,1.0,12.0,0.0,6.0,1.0,6.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,8.594112021857923,244.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,0.0,1.0,24.0,1.0,1.0,38940.0,1.0,12.0,0.0,10.0,3.0,10.0,1.0,8.0,4.0,3.0,3.0,1.0,3.0,7.301323529411765,238.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
59.0,0.0,1.0,3.0,4.0,1.0,40510.0,5.0,16.0,3.0,13.0,3.0,6.0,0.0,5.0,3.0,3.0,3.0,4.0,3.0,7.442859274563819,242.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
43.0,0.0,1.0,11.0,2.0,3.0,168350.0,3.0,17.0,1.0,25.0,3.0,8.0,0.0,7.0,3.0,3.0,3.0,4.0,3.0,6.6082968455743885,236.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,0.0,1.0,14.0,4.0,2.0,62300.0,2.0,14.0,0.0,23.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,4.0,6.688532088122606,232.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
36.0,0.0,2.0,5.0,2.0,1.0,47170.0,1.0,19.0,1.0,12.0,3.0,11.0,0.0,7.0,3.0,3.0,3.0,2.0,2.0,6.095977496483824,237.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,0.0,1.0,1.0,4.0,2.0,132370.0,5.0,13.0,1.0,7.0,2.0,1.0,0.0,0.0,4.0,3.0,4.0,2.0,2.0,6.110347222222223,228.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,0.0,1.0,6.0,4.0,2.0,37550.0,1.0,19.0,0.0,5.0,2.0,5.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,8.001521438450899,241.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,0.0,1.0,17.0,4.0,1.0,65820.0,1.0,19.0,1.0,6.0,3.0,6.0,1.0,0.0,3.0,3.0,3.0,4.0,3.0,8.799048288795126,237.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48.0,0.0,1.0,1.0,1.0,2.0,74060.0,6.0,14.0,2.0,25.0,2.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,4.0,6.18902658045977,232.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,0.0,1.0,3.0,3.0,2.0,48050.0,3.0,16.0,1.0,9.0,2.0,7.0,1.0,7.0,3.0,3.0,4.0,4.0,2.0,6.878174931129477,242.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.0,0.0,1.0,9.0,4.0,2.0,27410.0,0.0,15.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,6.000829861111112,240.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
